Date,X,Y,EFamont,EFmédian,EFaval,TopRotorAM,TopRotorMD,TopRotorAV,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
jeudi 1 mars 2018 08:00:02,265,-47,6.89,7.29,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.5,824,-1.6,-11.6,5065,0.27,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,272,-3,6.42,7.49,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.2,825,-1.6,-11.6,5064,0.27,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,273,63,6.46,7.54,8.66,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.2,825,-1.6,-11.6,5064,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,256,101,6.22,7.59,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5064,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,245,131,6.2,7.69,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5064,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,229,152,6.4,7.62,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5064,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,197,170,6.6,7.65,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5066,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,164,175,6.62,7.74,8.58,-0.4,-0.4,-0.4,4.19,4.51,8.916,168.8,827,-1.6,-11.6,5066,0.24,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,122,176,6.54,7.83,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.742,168.8,827,-1.6,-11.6,5066,0.21,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,88,165,6.4,7.84,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.733,168.8,827,-1.6,-11.6,5066,0.19,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,81,164,6.29,7.77,8.58,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.8,827,-1.6,-11.6,5066,0.18,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,55,133,6.29,7.72,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.8,825,-1.6,-11.6,5065,0.14,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,29,88,6.3,7.63,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,825,-1.6,-11.6,5065,0.09,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,2,47,6.35,7.57,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,825,-1.6,-11.6,5065,0.05,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-19,5,6.3,7.5,8.38,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,825,-1.6,-11.6,5065,0.02,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-44,-45,6.21,7.38,8.4,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,825,-1.6,-11.6,5065,0.06,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-58,-78,6.08,7.24,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,826,-1.6,-11.6,5065,0.1,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-68,-106,5.87,7.09,8.57,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,826,-1.6,-11.6,5065,0.13,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-68,-130,5.69,6.93,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,826,-1.6,-11.6,5065,0.15,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-66,-165,5.55,6.7,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,826,-1.6,-11.6,5065,0.18,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-53,-187,5.46,6.55,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,826,-1.6,-11.6,5065,0.19,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-28,-215,5.26,6.56,7.91,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5064,0.22,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,-11,-240,5.07,6.44,7.1,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5064,0.24,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,9,-248,4.64,6.19,6.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5064,0.25,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,35,-259,4.34,5.79,6.32,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5064,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,70,-249,4.66,5.34,6.41,-0.4,-0.4,-0.4,4.19,4.51,1.732,166.9,824,-1.6,-11.6,5064,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,117,-229,5.37,5.25,6.9,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,148,-211,6.07,5.53,7.56,1.103,-0.4,-0.4,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,183,-178,6.47,6.05,8.11,-0.4,4.179,1.314,4.19,4.51,1.731,166.9,824,-1.6,-11.6,5065,0.25,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,214,-154,6.61,6.59,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.729,166.9,824,-1.6,-11.6,5065,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,240,-138,6.75,6.96,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.73,166.9,824,-1.6,-11.6,5065,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,256,-88,6.91,7.13,8.62,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.7,827,-1.6,-11.6,5066,0.27,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,264,-45,6.9,7.29,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5066,0.27,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,268,-0,6.48,7.48,8.75,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5066,0.27,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,276,65,6.44,7.53,8.66,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.7,827,-1.6,-11.6,5066,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,258,98,6.19,7.55,8.54,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5066,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,246,129,6.22,7.62,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.8,823,-1.6,-11.6,5066,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,232,155,6.4,7.54,8.41,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.8,823,-1.6,-11.6,5066,0.28,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,200,173,6.59,7.56,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.8,823,-1.6,-11.6,5066,0.26,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:02,167,182,6.62,7.65,8.58,-0.4,-0.4,-0.4,4.19,4.51,8.292,167.8,823,-1.6,-11.6,5066,0.25,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:03,124,177,6.53,7.74,8.62,-0.4,-0.4,-0.4,4.19,4.51,1.742,167.8,823,-1.6,-11.6,5066,0.22,4.32,5.25,6.31,2.58,2.6,2.47,0,1,0,0,0,99,-44,0.266,0.11
jeudi 1 mars 2018 08:00:03,90,165,6.39,7.77,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.734,168.7,826,-1.6,-11.6,5066,0.19,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,84,166,6.27,7.68,8.57,-0.4,-0.4,-0.4,4.19,4.51,1.733,168.7,826,-1.6,-11.6,5066,0.19,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,63,135,6.28,7.63,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.7,826,-1.6,-11.6,5066,0.15,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,36,94,6.32,7.55,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,826,-1.6,-11.6,5066,0.1,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,7,51,6.34,7.49,8.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,826,-1.6,-11.6,5066,0.05,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-19,3,6.29,7.41,8.36,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,827,-1.6,-11.6,5066,0.02,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-46,-47,6.21,7.3,8.4,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,827,-1.6,-11.6,5066,0.07,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-56,-78,6.07,7.17,8.43,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,827,-1.6,-11.6,5066,0.1,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-65,-102,5.87,7.04,8.57,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,827,-1.6,-11.6,5066,0.12,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-67,-123,5.69,6.88,8.74,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,827,-1.6,-11.6,5066,0.14,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-61,-164,5.55,6.65,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5067,0.18,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-53,-189,5.47,6.52,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5067,0.2,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-26,-216,5.28,6.54,7.91,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5067,0.22,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-8,-236,5.07,6.43,7.1,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5067,0.24,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,4,-247,4.64,6.19,6.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.2,825,-1.6,-11.6,5067,0.25,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,31,-261,4.34,5.79,6.34,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,828,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,71,-247,4.66,5.35,6.41,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,828,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,118,-228,5.37,5.25,6.88,-0.4,-0.4,-0.4,4.19,4.51,1.731,169.3,828,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,149,-214,6.07,5.52,7.55,1.285,-0.4,-0.4,4.19,4.51,1.731,169.3,828,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,183,-183,6.46,6.05,8.11,-0.4,3.72,1.409,4.19,4.51,1.731,169.3,828,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,214,-156,6.62,6.59,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.7,827,-1.6,-11.6,5065,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,238,-136,6.76,6.95,8.52,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.7,827,-1.6,-11.6,5065,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,255,-88,6.9,7.12,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5065,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,265,-48,6.89,7.28,8.71,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.7,827,-1.6,-11.6,5065,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,270,-3,6.37,7.49,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.7,827,-1.6,-11.6,5065,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,272,63,6.45,7.54,8.66,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.8,827,-1.6,-11.6,5064,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,258,100,6.2,7.57,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.8,827,-1.6,-11.6,5064,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,248,128,6.22,7.69,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.8,827,-1.6,-11.6,5064,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,233,152,6.41,7.61,8.43,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.8,827,-1.6,-11.6,5064,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,199,171,6.6,7.63,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.8,827,-1.6,-11.6,5064,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,161,181,6.61,7.72,8.57,-0.4,-0.4,-0.4,4.19,4.51,7.719,168.2,829,-1.6,-11.6,5066,0.24,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,120,178,6.54,7.81,8.62,-0.4,-0.4,-0.4,4.19,4.51,1.743,168.2,829,-1.6,-11.6,5066,0.21,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,92,165,6.4,7.85,8.6,-0.4,-0.4,-0.4,4.19,4.51,1.733,168.2,829,-1.6,-11.6,5066,0.19,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,83,166,6.28,7.76,8.58,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.2,829,-1.6,-11.6,5066,0.19,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,61,137,6.28,7.69,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.732,168.2,829,-1.6,-11.6,5066,0.15,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,33,92,6.31,7.62,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.732,167.3,825,-1.6,-11.6,5064,0.1,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,7,52,6.35,7.55,8.35,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5064,0.05,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-16,9,6.31,7.49,8.37,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5064,0.02,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-47,-45,6.21,7.36,8.39,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5064,0.07,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-60,-78,6.06,7.23,8.44,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,825,-1.6,-11.6,5064,0.1,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-68,-103,5.88,7.09,8.57,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,827,-1.6,-11.6,5064,0.12,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-70,-126,5.7,6.92,8.74,-0.4,-0.4,-0.4,4.19,4.51,1.73,167.3,827,-1.6,-11.6,5064,0.14,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-63,-164,5.54,6.69,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,827,-1.6,-11.6,5064,0.18,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-53,-190,5.46,6.53,8.46,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,827,-1.6,-11.6,5064,0.2,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-30,-217,5.27,6.56,7.94,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.3,827,-1.6,-11.6,5064,0.22,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,-11,-233,5.08,6.45,7.11,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,827,-1.6,-11.6,5066,0.23,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,3,-245,4.65,6.19,6.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,827,-1.6,-11.6,5066,0.24,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,33,-263,4.33,5.79,6.33,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,827,-1.6,-11.6,5066,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:03,73,-252,4.65,5.36,6.41,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,827,-1.6,-11.6,5066,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,113,-229,5.37,5.26,6.88,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.9,827,-1.6,-11.6,5066,0.25,4.33,5.25,6.31,2.58,2.59,2.46,0,2,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,143,-206,6.06,5.52,7.54,3.246,-0.4,-0.4,4.19,4.51,1.731,166.4,822,-1.6,-11.6,5067,0.25,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,184,-182,6.45,6.04,8.09,-0.4,3.293,1.524,4.19,4.51,1.731,166.4,822,-1.6,-11.6,5067,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,216,-162,6.61,6.58,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.73,166.4,822,-1.6,-11.6,5067,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,239,-140,6.77,6.96,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,822,-1.6,-11.6,5067,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,248,-88,6.9,7.12,8.61,-0.4,-0.4,-0.4,4.19,4.51,1.731,166.4,822,-1.6,-11.6,5067,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,260,-45,6.89,7.27,8.7,-0.4,-0.4,-0.4,4.19,4.51,1.73,168.7,827,-1.6,-11.6,5067,0.26,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,268,-4,6.22,7.48,8.76,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.27,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,272,63,6.46,7.55,8.67,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,260,96,6.21,7.58,8.53,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,251,128,6.2,7.71,8.45,-0.4,-0.4,-0.4,4.19,4.51,1.731,168.7,827,-1.6,-11.6,5067,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,229,154,6.4,7.63,8.42,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,825,-1.6,-11.6,5065,0.28,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
jeudi 1 mars 2018 08:00:04,190,167,6.6,7.66,8.47,-0.4,-0.4,-0.4,4.19,4.51,1.731,167.8,825,-1.6,-11.6,5065,0.25,4.33,5.25,6.31,2.58,2.59,2.46,0,3,0,0,0,99,-44,0.2674,0.11
